,District,Area,Year,Number
2548,БУРЛИНСКИЙ РАЙОН,сельская местность,2018 год,50.0
2549,БУРЛИНСКИЙ РАЙОН,сельская местность,2009 год,1.0
2550,БУРЛИНСКИЙ РАЙОН,сельская местность,2011 год,47.0
2551,БУРЛИНСКИЙ РАЙОН,сельская местность,2016 год,80.0
2552,БУРЛИНСКИЙ РАЙОН,сельская местность,2010 год,26.0
2553,БУРЛИНСКИЙ РАЙОН,сельская местность,2015 год,65.0
2554,БУРЛИНСКИЙ РАЙОН,сельская местность,2013 год,72.0
2555,БУРЛИНСКИЙ РАЙОН,сельская местность,2014 год,62.0
2556,БУРЛИНСКИЙ РАЙОН,сельская местность,2012 год,71.0
2557,БУРЛИНСКИЙ РАЙОН,сельская местность,2017 год,79.0
2558,БУРЛИНСКИЙ РАЙОН,сельская местность,2022 год,51.0
2559,БУРЛИНСКИЙ РАЙОН,сельская местность,2021 год,56.0
2560,БУРЛИНСКИЙ РАЙОН,сельская местность,2020 год,61.0
2561,БУРЛИНСКИЙ РАЙОН,сельская местность,2023 год,53.0
2562,БУРЛИНСКИЙ РАЙОН,Всего,2019 год,250
2563,БУРЛИНСКИЙ РАЙОН,Всего,2018 год,213.0
2564,БУРЛИНСКИЙ РАЙОН,Всего,2009 год,175.0
2565,БУРЛИНСКИЙ РАЙОН,Всего,2011 год,216.0
2566,БУРЛИНСКИЙ РАЙОН,Всего,2016 год,222.0
2567,БУРЛИНСКИЙ РАЙОН,Всего,2010 год,200.0
2568,БУРЛИНСКИЙ РАЙОН,Всего,2015 год,205.0
2569,БУРЛИНСКИЙ РАЙОН,Всего,2013 год,216.0
2570,БУРЛИНСКИЙ РАЙОН,Всего,2014 год,229.0
2571,БУРЛИНСКИЙ РАЙОН,Всего,2012 год,241.0
2572,БУРЛИНСКИЙ РАЙОН,Всего,2017 год,218.0
2573,БУРЛИНСКИЙ РАЙОН,Всего,2022 год,164.0
2574,БУРЛИНСКИЙ РАЙОН,Всего,2021 год,189.0
2575,БУРЛИНСКИЙ РАЙОН,Всего,2020 год,178.0
2576,БУРЛИНСКИЙ РАЙОН,Всего,2023 год,170.0
2577,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2019 год,33
2578,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2018 год,24.0
2579,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2009 год,27.0
2580,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2011 год,20.0
2581,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2016 год,19.0
2582,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2010 год,22.0
2583,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2015 год,24.0
2584,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2013 год,21.0
2585,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2014 год,13.0
2586,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2012 год,11.0
2587,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2017 год,30.0
2588,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2022 год,22.0
2589,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2021 год,22.0
2590,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2020 год,18.0
2591,ЖАНГАЛИНСКИЙ РАЙОН,сельская местность,2023 год,24.0
2592,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2019 год,33
2593,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2018 год,24.0
2594,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2009 год,27.0
2595,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2011 год,20.0
2596,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2016 год,19.0
2597,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2010 год,22.0
2598,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2015 год,24.0
2599,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2013 год,21.0
2600,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2014 год,13.0
2601,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2012 год,11.0
2602,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2017 год,30.0
2603,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2022 год,22.0
2604,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2021 год,22.0
2605,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2020 год,18.0
2606,ЖАНГАЛИНСКИЙ РАЙОН,Всего,2023 год,24.0
2607,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2019 год,30
2608,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2018 год,31.0
2609,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2009 год,27.0
2610,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2011 год,24.0
2611,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2016 год,31.0
2612,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2010 год,21.0
2613,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2015 год,20.0
2614,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2013 год,21.0
2615,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2014 год,28.0
2616,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2012 год,14.0
2617,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2017 год,16.0
2618,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2022 год,25.0
2619,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2021 год,19.0
2620,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2020 год,39.0
2621,ЖАНИБЕКСКИЙ РАЙОН,сельская местность,2023 год,21.0
2622,ЖАНИБЕКСКИЙ РАЙОН,Всего,2019 год,30
2623,ЖАНИБЕКСКИЙ РАЙОН,Всего,2018 год,31.0
2624,ЖАНИБЕКСКИЙ РАЙОН,Всего,2009 год,27.0
2625,ЖАНИБЕКСКИЙ РАЙОН,Всего,2011 год,24.0
2626,ЖАНИБЕКСКИЙ РАЙОН,Всего,2016 год,31.0
2627,ЖАНИБЕКСКИЙ РАЙОН,Всего,2010 год,21.0
2628,ЖАНИБЕКСКИЙ РАЙОН,Всего,2015 год,20.0
2629,ЖАНИБЕКСКИЙ РАЙОН,Всего,2013 год,21.0
2630,ЖАНИБЕКСКИЙ РАЙОН,Всего,2014 год,28.0
2631,ЖАНИБЕКСКИЙ РАЙОН,Всего,2012 год,14.0
2632,ЖАНИБЕКСКИЙ РАЙОН,Всего,2017 год,16.0
2633,ЖАНИБЕКСКИЙ РАЙОН,Всего,2022 год,25.0
2634,ЖАНИБЕКСКИЙ РАЙОН,Всего,2021 год,19.0
2635,ЖАНИБЕКСКИЙ РАЙОН,Всего,2020 год,39.0
2636,ЖАНИБЕКСКИЙ РАЙОН,Всего,2023 год,21.0
2637,РАЙОН БӘЙТЕРЕК,сельская местность,2019 год,147
2638,РАЙОН БӘЙТЕРЕК,сельская местность,2018 год,159.0
2639,РАЙОН БӘЙТЕРЕК,сельская местность,2009 год,106.0
2640,РАЙОН БӘЙТЕРЕК,сельская местность,2011 год,105.0
2641,РАЙОН БӘЙТЕРЕК,сельская местность,2016 год,141.0
2642,РАЙОН БӘЙТЕРЕК,сельская местность,2010 год,106.0
2643,РАЙОН БӘЙТЕРЕК,сельская местность,2015 год,134.0
2644,РАЙОН БӘЙТЕРЕК,сельская местность,2013 год,163.0
2645,РАЙОН БӘЙТЕРЕК,сельская местность,2014 год,135.0
2646,РАЙОН БӘЙТЕРЕК,сельская местность,2012 год,140.0
2647,РАЙОН БӘЙТЕРЕК,сельская местность,2017 год,136.0
2648,РАЙОН БӘЙТЕРЕК,сельская местность,2022 год,122.0
2649,РАЙОН БӘЙТЕРЕК,сельская местность,2021 год,109.0
2650,РАЙОН БӘЙТЕРЕК,сельская местность,2020 год,130.0
2651,РАЙОН БӘЙТЕРЕК,сельская местность,2023 год,112.0
2652,РАЙОН БӘЙТЕРЕК,Всего,2019 год,147
2653,РАЙОН БӘЙТЕРЕК,Всего,2018 год,159.0
2654,РАЙОН БӘЙТЕРЕК,Всего,2009 год,106.0
2655,РАЙОН БӘЙТЕРЕК,Всего,2011 год,105.0
2656,РАЙОН БӘЙТЕРЕК,Всего,2016 год,141.0
2657,РАЙОН БӘЙТЕРЕК,Всего,2010 год,106.0
2658,РАЙОН БӘЙТЕРЕК,Всего,2015 год,134.0
2659,РАЙОН БӘЙТЕРЕК,Всего,2013 год,163.0
2660,РАЙОН БӘЙТЕРЕК,Всего,2014 год,135.0
2661,РАЙОН БӘЙТЕРЕК,Всего,2012 год,140.0
2662,РАЙОН БӘЙТЕРЕК,Всего,2017 год,136.0
2663,РАЙОН БӘЙТЕРЕК,Всего,2022 год,122.0
2664,РАЙОН БӘЙТЕРЕК,Всего,2021 год,109.0
2665,РАЙОН БӘЙТЕРЕК,Всего,2020 год,130.0
2666,РАЙОН БӘЙТЕРЕК,Всего,2023 год,112.0
2667,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2019 год,40
2668,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2018 год,48.0
2669,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2009 год,16.0
2670,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2011 год,35.0
2671,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2016 год,26.0
2672,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2010 год,25.0
2673,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2015 год,23.0
2674,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2013 год,45.0
2675,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2014 год,35.0
2676,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2012 год,43.0
2677,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2017 год,44.0
2678,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2022 год,27.0
2679,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2021 год,45.0
2680,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2020 год,46.0
2681,КАЗТАЛОВСКИЙ РАЙОН,сельская местность,2023 год,29.0
2682,КАЗТАЛОВСКИЙ РАЙОН,Всего,2019 год,40
2683,КАЗТАЛОВСКИЙ РАЙОН,Всего,2018 год,48.0
2684,КАЗТАЛОВСКИЙ РАЙОН,Всего,2009 год,16.0
2685,КАЗТАЛОВСКИЙ РАЙОН,Всего,2011 год,35.0
2686,КАЗТАЛОВСКИЙ РАЙОН,Всего,2016 год,26.0
2687,КАЗТАЛОВСКИЙ РАЙОН,Всего,2010 год,25.0
2688,КАЗТАЛОВСКИЙ РАЙОН,Всего,2015 год,23.0
2689,КАЗТАЛОВСКИЙ РАЙОН,Всего,2013 год,45.0
2690,КАЗТАЛОВСКИЙ РАЙОН,Всего,2014 год,35.0
2691,КАЗТАЛОВСКИЙ РАЙОН,Всего,2012 год,43.0
2692,КАЗТАЛОВСКИЙ РАЙОН,Всего,2017 год,44.0
2693,КАЗТАЛОВСКИЙ РАЙОН,Всего,2022 год,27.0
2694,КАЗТАЛОВСКИЙ РАЙОН,Всего,2021 год,45.0
2695,КАЗТАЛОВСКИЙ РАЙОН,Всего,2020 год,46.0
2696,КАЗТАЛОВСКИЙ РАЙОН,Всего,2023 год,29.0
2697,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2019 год,15
2698,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2018 год,10.0
2699,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2009 год,12.0
2700,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2011 год,12.0
2701,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2016 год,13.0
2702,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2010 год,12.0
2703,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2015 год,11.0
2704,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2013 год,19.0
2705,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2014 год,14.0
2706,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2012 год,14.0
2707,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2017 год,14.0
2708,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2022 год,11.0
2709,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2021 год,19.0
2710,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2020 год,16.0
2711,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2023 год,7.0
2712,КАРАТОБИНСКИЙ РАЙОН,Всего,2019 год,15
2713,КАРАТОБИНСКИЙ РАЙОН,Всего,2018 год,10.0
2714,КАРАТОБИНСКИЙ РАЙОН,Всего,2009 год,12.0
2715,КАРАТОБИНСКИЙ РАЙОН,Всего,2011 год,12.0
2716,КАРАТОБИНСКИЙ РАЙОН,Всего,2016 год,13.0
2717,КАРАТОБИНСКИЙ РАЙОН,Всего,2010 год,12.0
2718,КАРАТОБИНСКИЙ РАЙОН,Всего,2015 год,11.0
2719,КАРАТОБИНСКИЙ РАЙОН,Всего,2013 год,19.0
2720,КАРАТОБИНСКИЙ РАЙОН,Всего,2014 год,14.0
2721,КАРАТОБИНСКИЙ РАЙОН,Всего,2012 год,14.0
2722,КАРАТОБИНСКИЙ РАЙОН,Всего,2017 год,14.0
2723,КАРАТОБИНСКИЙ РАЙОН,Всего,2022 год,11.0
2724,КАРАТОБИНСКИЙ РАЙОН,Всего,2021 год,19.0
2725,КАРАТОБИНСКИЙ РАЙОН,Всего,2020 год,16.0
2726,КАРАТОБИНСКИЙ РАЙОН,Всего,2023 год,7.0
2727,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2019 год,21
2728,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2018 год,25.0
2729,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2009 год,14.0
2730,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2011 год,16.0
2731,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2016 год,18.0
2732,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2010 год,21.0
2733,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2015 год,25.0
2734,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2013 год,16.0
2735,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2014 год,27.0
2736,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2012 год,16.0
2737,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2017 год,22.0
2738,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2022 год,18.0
2739,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2021 год,21.0
2740,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2020 год,18.0
2741,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2023 год,11.0
2742,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2019 год,21
2743,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2018 год,25.0
2744,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2009 год,14.0
2745,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2011 год,16.0
2746,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2016 год,18.0
2747,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2010 год,21.0
2748,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2015 год,25.0
